Client ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId
IND73662,Clarence Moreno,23.0,1792.0,31-10-2020,Paul Holmes,Asian,Computer Systems Analyst I,,Silver,357836.92,44869.68,1.0,10100.38,1483140.86,203097.34,88056.19,55589.02,40711.41,857606.35,0.0,2.0,,2.0,21.0
IND58104,Douglas West,76.0,30088.0,05-11-2003,Dennis Ruiz,European,Speech Pathologist,Low,Platinum,355665.19,33963.75,1.0,5924.1,985822.43,1218185.05,435066.09,719102.09,69306.83,1015033.53,1.0,3.0,3.0,2.0,22.0
IND42259,Jeremy Sullivan,32.0,9576.0,12-01-2009,Samuel Fowler,European,Database Administrator III,High,Gold,311721.03,14891.4,1.0,5528.02,1453594.9,859353.81,479255.01,260285.05,71447.69,1468403.35,0.0,4.0,3.0,1.0,1.0
IND96983,Roger Williams,22.0,5388.0,25-01-2013,Shawn Wallace,,Project Manager,Low,Jade,57955.11,14284.58,1.0,2026.86,569742.42,1100932.88,260961.87,682089.08,33544.56,230177.46,3.0,1.0,3.0,1.0,2.0
IND15092,Eric Mendoza,77.0,6407.0,16-12-2001,Dennis Ruiz,American,Editor,Mid,Silver,210595.73,28588.56,1.0,8276.84,784128.83,2080505.71,703269.54,396175.17,30445.03,299258.01,1.0,4.0,3.0,2.0,3.0
IND52181,Nicholas Mitchell,73.0,13585.0,29-11-2016,George Lewis,Asian,Food Chemist,High,Jade,439388.92,46346.7,1.0,855.65,1428253.22,1051950.53,400198.57,624309.77,21641.11,1061775.4,1.0,5.0,4.0,2.0,4.0
IND14614,Robert Washington,65.0,34530.0,18-08-2018,Shawn Cook,European,Staff Accountant II,Mid,Jade,130987.36,41223.7,1.0,4484.26,529607.93,589706.09,631234.69,101662.01,49008.52,544902.07,2.0,5.0,4.0,1.0,8.0
IND75661,Karen Bradley,78.0,15030.0,16-09-2008,Victor Martinez,Asian,Database Administrator II,Low,Jade,169936.36,7795.8,1.0,3232.52,994804.79,638808.87,453108.61,301280.09,41118.41,434504.79,2.0,2.0,1.0,1.0,9.0
IND63878,Lillian Garrett,81.0,38395.0,31-03-2003,Mark Montgomery,Asian,Media Manager III,High,Silver,440439.33,36666.96,1.0,3399.18,1250526.42,1169638.99,406295.65,775409.09,53226.45,211540.6,2.0,4.0,2.0,1.0,10.0
IND60682,Ralph Cole,46.0,5940.0,07-08-2000,Bobby Burton,European,Health Coach III,High,,407606.87,31157.8,1.0,4901.79,994316.57,302004.93,274549.94,166560.29,49432.85,914353.65,1.0,4.0,3.0,2.0,11.0
IND71119,Bobby Gardner,71.0,20204.0,12-06-2002,Nicholas Simmons,American,Staff Scientist,Mid,Silver,116733.05,45004.7,2.0,7012.68,1369673.32,418166.68,226802.27,127576.28,34458.24,401783.75,1.0,2.0,4.0,1.0,12.0
IND31796,Heather Welch,26.0,7151.0,18-06-2013,Joshua Bennett,,Account Executive,High,Jade,67276.78,38611.96,1.0,1563.05,529250.59,135237.78,88680.51,87793.71,29212.0,614445.39,2.0,2.0,1.0,1.0,13.0
IND15290,Chris Nelson,,8593.0,13-11-2017,Bobby Burton,Asian,Database Administrator II,Low,Silver,227427.3,24462.81,2.0,264.77,915680.57,96740.84,55088.54,41222.35,41414.78,418918.39,0.0,3.0,1.0,2.0,14.0
IND69222,Ernest Reynolds,56.0,6287.0,25-07-2013,Frank Brown,Asian,LOW,High,Silver,51486.64,3271.8,1.0,649.25,772340.31,,,210771.31,17877.91,232139.96,1.0,1.0,1.0,1.0,15.0
IND41761,Jacqueline Watkins,45.0,36961.0,CLICK ,James Castillo,Asian,Civil Engineer,High,Jade,145733.44,42675.0,2.0,6157.46,1213139.81,801883.53,328390.4,326481.15,12662.21,1490464.24,1.0,3.0,2.0,1.0,1.0
IND65488,sat,41.0,1066.0,05/07/2020 00:00,Jonathan Hawkins,American,,Low,Silver,91981.56,8266.7,2.0,54.42,0.0,,130434.43,153043.07,11058.87,302676.56,1.0,1.0,2.0,2.0,2.0
IND99221,Alan Kennedy,39.0,35244.0,31-10-2021,Ernest Rivera,European,Research Assistant II,High,Jade,221101.24,42077.04,2.0,9935.62,1179223.36,137423.97,25767.0,75153.74,1963.84,1599843.07,3.0,2.0,3.0,1.0,3.0
IND71359,Wayne Woods,51.0,42096.0,06-05-2003,Jonathan Hawkins,Australian,Staff Accountant III,High,Silver,56751.75,44945.22,1.0,5764.83,916908.53,118377.03,76596.9,39853.6,63313.14,1774345.25,0.0,2.0,3.0,1.0,4.0
IND82515,Emily Sullivan,43.0,26789.0,11-09-2019,Patrick Graham,European,Administrative Officer,Low,Silver,217040.02,46771.27,1.0,558.29,232807.12,281401.58,151956.85,451930.93,28197.72,996154.25,0.0,4.0,3.0,1.0,5.0
IND85958,Kelly Grant,42.0,10882.0,09-04-2000,Keith Griffin,European,Developer II,High,Jade,346305.7,22081.79,1.0,732.08,1568709.34,1118447.01,634170.99,586319.9,492.08,1784867.57,3.0,4.0,3.0,2.0,6.0
IND68750,Virginia Scott,61.0,35370.0,03-02-2020,,European,Programmer IV,Mid,Gold,81243.91,13675.96,1.0,3895.87,766963.09,444257.95,390080.15,148663.88,34909.79,656503.02,0.0,2.0,3.0,1.0,7.0
IND91822,Joshua Allen,58.0,7210.0,11-08-2018,Ernest Rivera,European,Technical Writer,High,Platinum,184460.64,5971.84,2.0,3397.78,1177332.92,77019.89,31271.23,31433.38,47875.74,1890384.33,2.0,2.0,3.0,2.0,8.0
IND80931,Juan Griffin,25.0,28963.0,28-11-2015,Paul Larson,Asian,Actuary,Mid,Gold,91923.17,1662.84,1.0,3999.36,328211.76,563246.33,190285.92,207411.66,8284.09,208974.22,2.0,1.0,3.0,2.0,9.0
IND20616,Gerald Harrison,38.0,19066.0,28-09-2009,Stephen Payne,American,Accountant II,Mid,Jade,342649.03,54620.02,1.0,1371.63,2012623.19,2603230.63,886206.17,547232.31,56366.58,1928415.9,0.0,4.0,4.0,2.0,10.0
IND59654,Mark Rose,60.0,20907.0,12-03-2020,Jerry Green,Australian,Database Administrator I,High,Gold,153118.31,7345.65,1.0,386.7,476536.81,31217.84,20811.89,21988.22,10093.4,375326.96,2.0,1.0,4.0,1.0,11.0
IND56699,Paul Bell,45.0,31169.0,12-04-2018,Donald Reynolds,European,Statistician IV,High,Jade,124830.45,17836.56,1.0,843.7,66111.39,357447.81,213315.63,319627.53,25951.12,853225.95,0.0,2.0,3.0,2.0,12.0
IND45574,Janice Foster,55.0,26217.0,02-03-2005,Ernest Rivera,European,Technical Writer,Low,Jade,80104.87,31921.26,,7.5,215709.9,38471.76,64119.59,8825.87,14874.69,465264.25,0.0,1.0,1.0,2.0,13.0
IND46000,Ralph Ford,62.0,4234.0,05-01-2002,Roger Alexander,Asian,Recruiter,Mid,Gold,95522.36,25063.35,1.0,1245.56,270996.64,171005.23,158050.29,79828.35,11632.42,660230.49,3.0,1.0,2.0,2.0,14.0
IND72516,Beverly Stewart,80.0,15353.0,27-05-2007,Shawn Wallace,American,Media Manager I,High,Jade,35717.95,25180.61,1.0,4212.42,0.0,561513.29,197455.22,427984.19,29525.71,914946.67,2.0,2.0,3.0,2.0,15.0
IND35302,Jessica Black,78.0,35348.0,31/05/2015 00:00,Joe Hanson,European,Product Engineer,High,Jade,,20205.12,1.0,988.85,69727.06,349744.28,394711.4,72397.07,3322.37,503201.66,0.0,2.0,4.0,2.0,16.0
IND80068,Ronald Hill,43.0,18605.0,23-08-2019,Donald Reynolds,European,Geologist III,Mid,Jade,229059.97,35876.79,1.0,10358.07,664298.72,2093007.37,582862.81,801171.43,47743.3,1631733.39,3.0,4.0,1.0,2.0,
IND53480,,61.0,23141.0,06/12/2002 00:00,Jesse Evans,African,Project Manager,High,Jade,116813.48,35734.4,1.0,,1512494.37,455464.41,233971.44,66291.91,10038.52,1088475.48,1.0,2.0,1.0,2.0,18.0
IND88872,Annie Morrison,72.0,24630.0,06-01-2018,Jeremy Vasquez,Asian,Programmer Analyst I,High,Gold,255097.36,45422.37,2.0,1845.77,841410.8,98999.73,27789.4,68500.87,33799.21,1198593.93,2.0,2.0,1.0,2.0,19.0
IND66621,Paul Wallace,81.0,37219.0,02-05-2009,Anthony Berry,European,Professor,Low,Silver,130296.27,7269.84,3.0,,805317.55,581539.75,143148.25,292022.42,37479.78,856988.5,0.0,1.0,2.0,2.0,20.0
IND29174,Jerry Jackson,49.0,,02-10-2020,Stephen Payne,American,Account Coordinator,High,Gold,65006.54,43491.8,1.0,3575.55,346892.24,262181.5,127118.3,172880.89,34090.78,96305.35,2.0,2.0,2.0,2.0,21.0
IND98830,Kevin Walker,83.0,43305.0,05-09-2020,Jonathan Hawkins,European,Account Executive,High,Gold,152311.98,14530.06,1.0,2509.62,342021.0,244910.01,109895.52,253073.68,26021.55,753600.85,1.0,1.0,3.0,2.0,22.0
IND34318,HIGH ,40.0,18785.0,30-10-2020,Bruce Butler,European,Engineer IV,High,Jade,185421.5,32352.0,1.0,1106.13,259398.71,92897.5,50830.7,84624.36,4548.42,586872.31,1.0,2.0,3.0,2.0,1.0
IND95108,Henry Little,25.0,31766.0,18-07-2006,Victor Martinez,Asian,Database Administrator I,Mid,Jade,54339.87,23045.2,3.0,2819.83,870569.31,982426.14,438956.36,311937.72,28292.75,282071.77,2.0,1.0,3.0,2.0,2.0
IND21281,Patrick Coleman,60.0,30896.0,11-05-2008,Mark Montgomery,European,Account Representative IV,Mid,Platinum,229493.03,64475.19,2.0,689.6,1959490.83,892214.75,465788.58,108443.45,34932.84,1313564.36,2.0,3.0,3.0,2.0,3.0
IND86574,Carlos Anderson,54.0,3316.0,22-08-1999,,Asian,Web Designer I,High,Platinum,181040.17,44591.61,1.0,6249.78,1164820.92,1128622.56,626097.18,225394.99,7572.96,580150.86,2.0,2.0,3.0,2.0,4.0
IND25843,Carolyn Snyder,67.0,11279.0,03-06-2013,Joe Price,European,Nuclear Power Engineer,High,Jade,182458.47,4511.56,2.0,2241.62,548946.16,351614.29,188072.76,134676.45,14156.86,1340059.22,2.0,2.0,3.0,1.0,8.0
IND15764,Jennifer Fields,71.0,13846.0,27-10-2019,Joshua Bennett,Asian,Office Assistant III,High,Jade,,23770.26,2.0,3655.52,1016372.58,426063.72,119297.84,159518.26,46176.4,,1.0,2.0,3.0,2.0,9.0
IND70765,Victor Carter,48.0,43328.0,08-03-2006,Dennis Morris,American,Office Assistant III,Mid,Gold,49043.13,4382.85,1.0,4305.68,617980.37,949361.04,718435.38,136844.84,,,2.0,2.0,4.0,2.0,10.0
IND88371,Jose Stanley,73.0,14100.0,23-05-2021,Mark Montgomery,European,Community Outreach Specialist,High,Platinum,75068.87,29197.56,1.0,5644.76,498253.45,75457.28,16285.74,43700.08,46587.82,1406014.0,2.0,1.0,4.0,1.0,11.0
IND28842,low,71.0,19003.0,29-08-2020,Roy Rice,Australian,Computer Systems Analyst III,High,Gold,161766.54,31767.39,2.0,3231.45,1212157.09,1863378.06,815227.9,543041.61,19827.76,1344797.9,2.0,3.0,3.0,2.0,12.0
IND90911,Chris White,31.0,11394.0,19-02-2000,Dennis Morris,American,unknown,High,Silver,92005.32,32561.76,1.0,1654.39,637776.81,321318.75,357020.84,105321.15,20584.97,578961.56,0.0,2.0,1.0,2.0,13.0
IND52021,Joseph Nichols,63.0,42732.0,02-09-2020,Roy Rice,Asian,Programmer Analyst III,Mid,Gold,115626.26,58417.06,2.0,5614.88,187115.25,807585.35,741208.47,306661.18,24320.83,1336128.26,0.0,3.0,2.0,2.0,14.0
IND71090,Mary Martinez,18.0,7217.0,22-06-2021,Jerry Green,Asian,Environmental Specialist,Low,Jade,71411.33,4823.01,3.0,180.55,325297.05,245247.34,103548.88,168948.17,335.83,395131.85,1.0,1.0,3.0,2.0,
IND60722,Larry Bowman,76.0,33141.0,17-04-2019,Joe Hanson,European,Marketing Manager,fri ,Platinum,198017.13,15203.16,1.0,2452.5,1069184.1,407035.7,140481.35,199951.79,33131.11,867514.93,3.0,2.0,4.0,1.0,1.0
IND77027,Laura Burton,28.0,42731.0,06-06-2001,Benjamin Kim,European,Research Assistant II,Mid,Silver,70495.44,11339.19,1.0,1975.41,216251.88,342290.02,307283.09,86583.82,16865.32,176758.72,2.0,1.0,1.0,1.0,2.0
IND45186,Gregory Price,49.0,41911.0,16-09-2018,LOW,European,Systems Administrator I,High,Silver,96190.36,29582.24,1.0,661.74,684939.18,605732.45,291648.96,209987.25,23267.91,195103.9,3.0,1.0,1.0,2.0,3.0
IND84015,Kelly GoPKRalez,76.0,1178.0,30-01-2004,Anthony Torres,European,Accounting Assistant IV,Mid,Silver,234323.74,51258.31,1.0,5762.91,1467976.67,,207866.53,,3080.31,908973.2,3.0,3.0,1.0,2.0,4.0
IND66550,,78.0,868.0,12-02-1996,Joshua Bennett,Asian,,Mid,Silver,91924.73,59506.26,1.0,5841.58,1344156.26,0.0,0.0,0.0,81434.11,1195526.28,0.0,4.0,2.0,2.0,5.0
IND35051,Ronald Ryan,66.0,41342.0,12-03-1996,Jerry Green,European,Analyst Programmer,Low,Silver,31557.79,24787.62,1.0,1470.69,316354.32,162241.38,141592.48,105840.38,8162.06,70239.77,0.0,1.0,2.0,1.0,6.0
IND91538,Shawn Hill,35.0,4581.0,14-03-2004,Victor Ramos,European,Budget/Accounting Analyst I,High,Jade,473184.82,23686.46,2.0,2894.9,1595011.28,165852.29,98003.63,62270.0,6270.5,412057.18,2.0,4.0,3.0,2.0,7.0
IND30644,Chris Hill,46.0,31647.0,med,Chris Armstrong,American,Programmer Analyst I,High,Silver,202980.69,24450.97,1.0,2407.49,734192.11,811487.49,811487.49,205126.0,1680.18,1592898.72,0.0,4.0,3.0,2.0,8.0
IND78937,Andrew Martinez,63.0,34753.0,,Bobby Burton,Asian,Accountant III,Mid,Silver,84601.66,6177.33,1.0,3009.05,429537.23,895244.83,407451.17,178073.38,4299.61,258774.75,1.0,1.0,3.0,2.0,9.0
IND25670,Johnny Watkins,29.0,8353.0,28-11-2005,Dennis Morris,European,Account Representative IV,Low,Silver,59708.25,56647.5,2.0,4592.3,404115.08,2345848.66,567296.74,589221.99,46247.69,2494142.89,2.0,3.0,3.0,2.0,10.0
IND58212,Alan Wheeler,59.0,38504.0,03-06-2015,Joshua Bennett,Asian,Research Nurse,Mid,Jade,162559.04,31014.0,1.0,5916.8,739928.32,106405.89,32586.8,30186.02,29937.28,364451.84,1.0,1.0,3.0,2.0,11.0
IND74531,Edward Mitchell,37.0,5746.0,21-02-2021,Shawn Cook,European,Safety Technician III,Mid,Silver,216722.12,35115.8,1.0,7380.73,0.0,1626699.65,489147.45,667856.9,21932.98,1678425.39,0.0,5.0,3.0,2.0,12.0
IND49953,Harry Smith,53.0,25812.0,03-01-1999,Anthony Simpson,Asian,Computer Systems Analyst IV,High,Jade,428363.55,,2.0,2560.73,825031.4,254964.46,112721.13,127643.26,55129.55,1196463.06,,4.0,3.0,2.0,13.0
IND88814,Aaron Edwards,48.0,2363.0,17-04-2000,mon,Asian,Pharmacist,High,Jade,195942.17,55171.6,2.0,7708.61,1747294.72,921893.17,417836.47,284659.39,112205.36,195747.47,0.0,4.0,4.0,2.0,14.0
IND49516,Kenneth Riley,50.0,35647.0,04-08-2020,Joe Price,European,Web Developer IV,High,Gold,100945.48,33938.46,2.0,4280.74,,958002.59,271132.81,271735.33,27191.1,716923.99,2.0,2.0,4.0,2.0,15.0
IND17543,Kevin Ellis,82.0,899.0,,Anthony Simpson,European,Computer Systems Analyst II,High,Platinum,266108.68,8389.02,1.0,557.04,602721.03,39035.57,41037.39,4864.43,19652.37,424460.04,3.0,2.0,1.0,,16.0
IND54739,Sean Chavez,24.0,4701.0,25-01-2001,Bruce Porter,Asian,Marketing Manager,High,Jade,136517.33,16272.62,1.0,4758.85,833335.07,65946.87,34407.06,,53509.64,345459.28,,4.0,2.0,1.0,17.0
IND70122,Bobby Wright,,10011.0,25-05-2019,Jeremy Vasquez,European,Associate Professor,Mid,Platinum,138181.23,25128.0,2.0,505.78,171992.93,946880.85,514447.07,231128.4,52983.77,1465894.64,1.0,2.0,3.0,1.0,18.0
IND53005,Janet Nguyen,60.0,17118.0,12/02/1996 00:00,Chris Armstrong,Asian,Engineer IV,High,Silver,82561.55,18069.64,2.0,1565.98,90144.59,76544.84,126073.86,20411.96,9492.09,330864.37,0.0,1.0,4.0,2.0,19.0
IND99246,Richard Gomez,43.0,10714.0,10-10-2015,Nicholas Cunningham,American,Executive Secretary,Mid,Platinum,235695.74,19555.95,1.0,7227.13,77362.79,981482.26,654321.51,592273.78,14202.1,871087.37,2.0,4.0,1.0,1.0,20.0
IND79699,Ernest Long,44.0,36679.0,27-09-2012,Phillip Peters,Asian,Programmer Analyst II,High,Jade,59762.85,4970.89,2.0,1420.68,256985.09,126048.49,84032.32,17286.65,8019.07,465859.42,0.0,1.0,1.0,2.0,21.0
IND81435,Roger Spencer,80.0,870.0,sat,Bruce Butler,European,Community Outreach Specialist,High,Jade,329678.7,43425.69,1.0,3289.29,757623.3,316130.58,351822.74,172291.16,39091.9,176177.31,3.0,3.0,1.0,1.0,22.0
IND44710,Paul Boyd,40.0,11856.0,28-06-2018,Victor Martinez,European,Budget/Accounting Analyst II,Low,Platinum,73487.4,42877.11,1.0,3080.59,369800.94,322387.4,150794.11,284272.89,16929.27,93946.8,1.0,2.0,2.0,2.0,1.0
IND69069,Donald Butler,21.0,5292.0,15-03-2018,Gregory Simmons,American,Help Desk Technician,High,Gold,102452.22,15198.68,1.0,28.01,214464.31,307762.4,138868.4,234087.09,19838.82,285724.57,2.0,1.0,2.0,1.0,2.0
IND94927,Betty Rose,28.0,40673.0,15-03-2002,Stephen Payne,European,Social Worker,Low,Platinum,26171.5,9578.4,1.0,2609.83,676530.61,368643.58,215695.71,213538.75,30805.4,521730.82,1.0,1.0,3.0,2.0,3.0
IND21170,Phyllis Lawrence,50.0,36544.0,30-05-2003,Nicholas Cunningham,Asian,Statistician IV,High,Gold,202295.22,26062.22,2.0,4071.5,214711.06,404575.54,296207.09,37062.01,46494.91,1263947.73,2.0,2.0,3.0,1.0,4.0
IND28755,Eugene Robinson,43.0,32919.0,24-12-2020,Chris Armstrong,Asian,Engineer I,High,Jade,98325.12,42326.4,1.0,1172.81,821532.6,360444.89,188804.47,153789.82,4659.48,1272622.18,3.0,2.0,3.0,1.0,8.0
IND29416,Sharon Cook,85.0,2381.0,23-08-2005,Frank Brown,European,Internal Auditor,High,Platinum,66889.57,5156.8,2.0,324.06,422696.49,173410.99,63443.05,94741.62,23387.19,84366.59,1.0,,3.0,2.0,9.0
IND61034,Thomas Jenkins,46.0,,25-04-1995,Jeremy Vasquez,European,Account Representative III,Mid,Jade,258230.37,10956.92,1.0,466.93,1294321.35,1120446.35,330491.37,437538.33,62722.69,2502530.26,0.0,3.0,3.0,2.0,10.0
IND78545,Marilyn Flores,74.0,291.0,14-08-2000,Benjamin Kim,American,Assistant Professor,Mid,Gold,160452.71,20490.24,2.0,7265.87,1207473.72,243863.04,188703.54,108722.27,27445.99,1886543.9,1.0,5.0,3.0,1.0,11.0
IND98856,Lisa Owens,32.0,21238.0,20-07-2020,Roger Alexander,Australian,Account Executive,Mid,Jade,88492.45,32749.86,3.0,6858.09,649790.67,593455.89,293467.2,448352.67,26095.09,1582188.92,2.0,3.0,3.0,1.0,12.0
IND76287,Christine Stephens,26.0,19265.0,27-02-2016,Dennis Morris,Australian,VP Marketing,sat,Silver,201968.19,61581.24,1.0,5404.02,1368188.09,1234416.49,840453.78,496393.01,37952.12,1668971.99,2.0,3.0,4.0,2.0,13.0
IND45303,Michael Ortiz,40.0,24187.0,01-04-2016,WED,European,Assistant Professor,,Silver,186416.57,10340.47,1.0,2210.54,50845.04,661637.72,393281.16,54134.0,54999.96,1705043.1,1.0,2.0,4.0,1.0,14.0
IND35316,Harry Holmes,37.0,31390.0,06-11-2005,Dennis Morris,Asian,WED,Low,Gold,90677.95,2017.4,2.0,1445.71,66006.57,369235.45,221541.27,115318.06,3017.44,442531.9,2.0,1.0,1.0,2.0,15.0
IND84401,Steve Dean,45.0,17062.0,23-03-2004,Jonathan Hawkins,Australian,Librarian,High,Gold,82847.03,10579.84,3.0,5702.53,878032.06,1193658.09,716194.85,226244.12,14165.63,1420808.9,1.0,2.0,2.0,1.0,1.0
IND49213,Ryan Sanchez,20.0,35489.0,21-07-1996,Joshua Little,Asian,Staff Accountant II,High,Jade,201867.47,11760.0,2.0,1309.11,1286811.44,465096.93,313845.89,52068.17,37946.98,1169189.59,0.0,2.0,3.0,2.0,2.0
IND97338,Barbara Duncan,37.0,18640.0,26-08-2007,Phillip Peters,Asian,Speech Pathologist,High,Gold,27107.94,20852.16,1.0,567.38,132835.35,173962.47,100715.11,101356.03,24574.68,196701.15,0.0,1.0,4.0,1.0,3.0
IND76090,Martin Morrison,,16232.0,27-09-2020,Joshua Little,Asian,Speech Pathologist,High,Jade,117682.74,34088.67,1.0,395.48,594429.73,2311699.75,1208049.55,297538.13,61770.46,1528636.54,2.0,2.0,1.0,1.0,4.0
IND92942,Evelyn Murray,44.0,38658.0,11-06-2018,Jerry Green,European,Dental Hygienist,High,Jade,145534.93,18154.2,2.0,3260.57,1153058.2,2031820.31,654884.23,1218924.27,683.47,570962.89,2.0,3.0,1.0,1.0,5.0
IND90141,Helen Evans,72.0,9804.0,15-01-2018,Mark Montgomery,European,Financial Advisor,Mid,Platinum,17723.13,3331.5,1.0,81.32,375034.47,144824.7,67675.09,79179.86,16634.22,302632.65,0.0,1.0,1.0,1.0,6.0
IND59125,Diana Daniels,28.0,32599.0,26-07-2003,Keith Griffin,American,Accountant I,High,Platinum,327602.7,51064.26,,2176.04,,644225.2,583284.98,258560.66,48517.12,460534.03,1.0,3.0,2.0,2.0,7.0
IND46331,Annie Knight,73.0,1007.0,02-09-1996,Jerry Green,European,Graphic Designer,High,Gold,194912.82,14289.28,2.0,3876.36,322239.51,397157.76,268255.68,63301.37,8151.82,1705763.21,2.0,2.0,2.0,1.0,8.0
IND25095,Stephen Jordan,43.0,15224.0,15/10/1995 00:00,Gregory Simmons,Asian,Media Manager II,Low,Gold,59131.74,9959.66,1.0,1710.54,820453.73,1166648.17,228066.56,389467.51,31424.52,1377643.79,3.0,3.0,3.0,1.0,9.0
IND87283,Rachel Snyder,22.0,38059.0,09-10-2006,James Castillo,Asian,Database Administrator I,High,Silver,69983.46,45892.74,1.0,5292.97,318410.85,891613.21,517135.66,426904.4,50264.61,751781.69,3.0,2.0,3.0,2.0,10.0
IND96588,Daniel Johnson,84.0,41448.0,10-08-2008,Douglas Tucker,American,Office Assistant III,High,Gold,210247.91,13843.76,,970.85,1466637.93,2350808.69,407473.51,1426470.71,75744.5,1547360.55,2.0,2.0,3.0,1.0,11.0
IND44048,Donna Reid,70.0,8057.0,05-09-2021,Jonathan Hawkins,American,VP Accounting,Mid,Jade,242469.24,26585.24,1.0,5095.5,783262.95,41509.99,40997.52,,20251.93,533964.7,0.0,3.0,3.0,2.0,12.0
IND73301,Jesse Gray,55.0,34234.0,08-07-2008,Carl Nguyen,Australian,Human Resources Assistant IV,High,Silver,153473.23,14605.89,1.0,5800.37,123383.77,459218.95,103694.6,271976.13,772.16,,0.0,2.0,3.0,2.0,13.0
IND15363,Juan Riley,56.0,1496.0,26-06-2000,Nicholas Cunningham,Asian,Programmer III,High,Gold,146380.61,15563.67,1.0,5958.39,338237.2,665273.41,175308.53,142584.27,65572.5,1196080.23,2.0,2.0,3.0,1.0,14.0
IND28655,Donna Robertson,62.0,13837.0,03-04-2019,Paul Holmes,Asian,Occupational Therapist,High,Jade,189942.07,14572.9,3.0,690.75,363101.74,97468.62,98671.94,13862.2,36494.23,1207066.04,3.0,2.0,3.0,2.0,15.0
IND71338,Robin Hawkins,47.0,36561.0,21-07-2011,Dennis Ruiz,American,Information Systems Manager,Mid,Jade,50793.9,26256.45,2.0,1853.87,247586.63,257863.78,157583.42,130221.21,26028.49,126120.75,0.0,1.0,4.0,1.0,
IND18100,Timothy Harrison,57.0,35813.0,21-12-2012,Paul Holmes,Asian,Database Administrator III,Mid,Jade,388875.54,6121.57,1.0,1164.89,504681.83,152384.27,173299.76,67766.18,42886.55,175106.32,1.0,4.0,4.0,1.0,17.0
IND35375,Sharon Johnston,62.0,6553.0,16-01-2002,Jonathan Hawkins,American,Web Designer II,High,Gold,231903.49,7407.72,1.0,317.83,670385.28,537536.44,190104.35,321145.24,13484.96,125841.84,1.0,2.0,1.0,1.0,18.0
IND77446,Timothy Myers,30.0,23496.0,20-04-2005,Paul Holmes,American,Associate Professor,Mid,Silver,70262.85,18440.98,2.0,4643.48,172240.45,474980.57,209110.94,94996.11,3304.48,166402.69,,1.0,2.0,2.0,19.0
IND57619,Carl Bailey,68.0,30677.0,unknown,Shawn Long,Asian,Recruiter,High,Gold,173669.62,26695.2,1.0,6116.89,936230.84,524300.8,207372.7,163667.93,874.59,,1.0,2.0,3.0,1.0,20.0
IND32973,Annie Reyes,34.0,38399.0,16-06-2005,Steve Diaz,European,Recruiter,Mid,LOW,150110.25,30599.0,3.0,2879.07,948876.15,365701.59,208514.07,75225.46,10319.28,385864.35,0.0,2.0,4.0,1.0,21.0
IND91469,Teresa Ryan,33.0,11471.0,03-10-2003,Stephen Payne,Asian,Computer Systems Analyst II,High,Silver,49991.15,1875.06,1.0,107.72,,829387.33,581280.01,150565.7,15509.64,504766.68,2.0,1.0,1.0,1.0,22.0
IND66158,Tammy Kennedy,78.0,24930.0,06-11-2014 00:00:00 ,Joshua Little,mon,Health Coach II,Mid,Jade,305897.02,45816.36,1.0,4924.51,715867.89,97927.53,88010.82,34510.16,32039.68,1358921.53,3.0,2.0,1.0,1.0,1.0
IND79633,Samuel Gilbert,54.0,32020.0,20-11-2002,Jesse Evans,European,Geologist I,High,Jade,154578.81,36643.6,1.0,1538.87,420382.39,634688.83,425121.76,187532.59,34511.84,741431.88,3.0,2.0,1.0,1.0,2.0
IND24344,David Jackson,49.0,28281.0,10-08-2019,Shawn Cook,Asian,,Low,Jade,207038.15,15002.9,3.0,4638.25,626080.13,1095366.7,238123.2,333372.47,63777.25,1391370.72,1.0,2.0,2.0,1.0,3.0
IND54434,Brian Morgan,82.0,27563.0,28-07-2018,Jeremy Vasquez,European,Database Administrator IV,High,Silver,184429.71,38928.3,1.0,1373.99,1098051.01,0.0,0.0,0.0,65346.66,613427.08,0.0,2.0,2.0,1.0,4.0
IND38076,Dennis Oliver,83.0,30285.0,06-02-2012,Nicholas Cunningham,European,Cost Accountant,Mid,Silver,257268.63,32310.64,1.0,1211.14,617259.38,128258.48,123983.2,64642.27,25494.5,714631.8,0.0,3.0,3.0,2.0,8.0
IND78584,Bruce Lopez,84.0,39386.0,16-03-2002,Bruce Porter,American,Database Administrator II,Mid,Jade,125954.56,40762.26,1.0,371.71,270980.23,921518.12,444004.18,421301.33,45859.24,1382971.92,0.0,2.0,3.0,2.0,9.0
